dataset,legislature,sample,segment,pshift,shift_class,frequency,probability,source_file,change_of_speaker,directed_remark,p_s_given_d,p_s_given_d_c
final_dataset,11,2,3,AB-BY,Turn Receiving,0,0.0,legislature_11_sample_2_segment_3_stats.json,True,True,0.0,0.0
final_dataset,11,2,3,AB-XY,Turn Usurping,0,0.0,legislature_11_sample_2_segment_3_stats.json,True,True,0.0,0.0
final_dataset,11,2,3,AB-AY,Turn Continuing,0,0.0,legislature_11_sample_2_segment_3_stats.json,False,True,0.0,0.0
final_dataset,12,1,1,A0-XA,Turn Claiming,12,0.13,legislature_12_sample_1_segment_1_stats.json,True,False,0.15,0.15
final_dataset,12,1,1,A0-X0,Turn Claiming,67,0.74,legislature_12_sample_1_segment_1_stats.json,True,False,0.85,0.85
final_dataset,12,1,1,A0-XY,Turn Claiming,0,0.0,legislature_12_sample_1_segment_1_stats.json,True,False,0.0,0.0
final_dataset,12,1,1,A0-AY,Turn Continuing,0,0.0,legislature_12_sample_1_segment_1_stats.json,False,False,0.0,0.0
final_dataset,12,1,1,AB-BA,Turn Receiving,0,0.0,legislature_12_sample_1_segment_1_stats.json,True,True,0.0,0.0
final_dataset,12,1,1,AB-B0,Turn Receiving,12,0.13,legislature_12_sample_1_segment_1_stats.json,True,True,1.0,1.0
final_dataset,12,1,1,AB-X0,Turn Usurping,0,0.0,legislature_12_sample_1_segment_1_stats.json,True,True,0.0,0.0
final_dataset,12,1,1,AB-XA,Turn Usurping,0,0.0,legislature_12_sample_1_segment_1_stats.json,True,True,0.0,0.0
final_dataset,12,1,1,AB-XB,Turn Usurping,0,0.0,legislature_12_sample_1_segment_1_stats.json,True,True,0.0,0.0
final_dataset,12,1,1,AB-A0,Turn Continuing,0,0.0,legislature_12_sample_1_segment_1_stats.json,False,True,0.0,0.0
final_dataset,12,1,1,AB-BY,Turn Receiving,0,0.0,legislature_12_sample_1_segment_1_stats.json,True,True,0.0,0.0
final_dataset,12,1,1,AB-XY,Turn Usurping,0,0.0,legislature_12_sample_1_segment_1_stats.json,True,True,0.0,0.0
final_dataset,12,1,1,AB-AY,Turn Continuing,0,0.0,legislature_12_sample_1_segment_1_stats.json,False,True,0.0,0.0
final_dataset,12,1,2,A0-XA,Turn Claiming,17,0.18,legislature_12_sample_1_segment_2_stats.json,True,False,0.23,0.23
final_dataset,12,1,2,A0-X0,Turn Claiming,57,0.62,legislature_12_sample_1_segment_2_stats.json,True,False,0.77,0.77
final_dataset,12,1,2,A0-XY,Turn Claiming,0,0.0,legislature_12_sample_1_segment_2_stats.json,True,False,0.0,0.0
final_dataset,12,1,2,A0-AY,Turn Continuing,0,0.0,legislature_12_sample_1_segment_2_stats.json,False,False,0.0,0.0
final_dataset,12,1,2,AB-BA,Turn Receiving,0,0.0,legislature_12_sample_1_segment_2_stats.json,True,True,0.0,0.0
final_dataset,12,1,2,AB-B0,Turn Receiving,16,0.17,legislature_12_sample_1_segment_2_stats.json,True,True,0.89,0.89
final_dataset,12,1,2,AB-X0,Turn Usurping,1,0.01,legislature_12_sample_1_segment_2_stats.json,True,True,0.06,0.06
final_dataset,12,1,2,AB-XA,Turn Usurping,1,0.01,legislature_12_sample_1_segment_2_stats.json,True,True,0.06,0.06
final_dataset,12,1,2,AB-XB,Turn Usurping,0,0.0,legislature_12_sample_1_segment_2_stats.json,True,True,0.0,0.0
final_dataset,12,1,2,AB-A0,Turn Continuing,0,0.0,legislature_12_sample_1_segment_2_stats.json,False,True,0.0,0.0
final_dataset,12,1,2,AB-BY,Turn Receiving,0,0.0,legislature_12_sample_1_segment_2_stats.json,True,True,0.0,0.0
final_dataset,12,1,2,AB-XY,Turn Usurping,0,0.0,legislature_12_sample_1_segment_2_stats.json,True,True,0.0,0.0
final_dataset,12,1,2,AB-AY,Turn Continuing,0,0.0,legislature_12_sample_1_segment_2_stats.json,False,True,0.0,0.0
final_dataset,12,1,3,A0-XA,Turn Claiming,5,0.05,legislature_12_sample_1_segment_3_stats.json,True,False,0.06,0.06
final_dataset,12,1,3,A0-X0,Turn Claiming,82,0.89,legislature_12_sample_1_segment_3_stats.json,True,False,0.94,0.94
final_dataset,12,1,3,A0-XY,Turn Claiming,0,0.0,legislature_12_sample_1_segment_3_stats.json,True,False,0.0,0.0
final_dataset,12,1,3,A0-AY,Turn Continuing,0,0.0,legislature_12_sample_1_segment_3_stats.json,False,False,0.0,0.0
final_dataset,12,1,3,AB-BA,Turn Receiving,0,0.0,legislature_12_sample_1_segment_3_stats.json,True,True,0.0,0.0
final_dataset,12,1,3,AB-B0,Turn Receiving,5,0.05,legislature_12_sample_1_segment_3_stats.json,True,True,1.0,1.0
final_dataset,12,1,3,AB-X0,Turn Usurping,0,0.0,legislature_12_sample_1_segment_3_stats.json,True,True,0.0,0.0
final_dataset,12,1,3,AB-XA,Turn Usurping,0,0.0,legislature_12_sample_1_segment_3_stats.json,True,True,0.0,0.0
final_dataset,12,1,3,AB-XB,Turn Usurping,0,0.0,legislature_12_sample_1_segment_3_stats.json,True,True,0.0,0.0
final_dataset,12,1,3,AB-A0,Turn Continuing,0,0.0,legislature_12_sample_1_segment_3_stats.json,False,True,0.0,0.0
final_dataset,12,1,3,AB-BY,Turn Receiving,0,0.0,legislature_12_sample_1_segment_3_stats.json,True,True,0.0,0.0
final_dataset,12,1,3,AB-XY,Turn Usurping,0,0.0,legislature_12_sample_1_segment_3_stats.json,True,True,0.0,0.0
final_dataset,12,1,3,AB-AY,Turn Continuing,0,0.0,legislature_12_sample_1_segment_3_stats.json,False,True,0.0,0.0
final_dataset,12,2,1,A0-XA,Turn Claiming,14,0.15,legislature_12_sample_2_segment_1_stats.json,True,False,0.74,0.74
final_dataset,12,2,1,A0-X0,Turn Claiming,5,0.05,legislature_12_sample_2_segment_1_stats.json,True,False,0.26,0.26
final_dataset,12,2,1,A0-XY,Turn Claiming,0,0.0,legislature_12_sample_2_segment_1_stats.json,True,False,0.0,0.0
final_dataset,12,2,1,A0-AY,Turn Continuing,0,0.0,legislature_12_sample_2_segment_1_stats.json,False,False,0.0,0.0
final_dataset,12,2,1,AB-BA,Turn Receiving,20,0.22,legislature_12_sample_2_segment_1_stats.json,True,True,0.28,0.28
final_dataset,12,2,1,AB-B0,Turn Receiving,1,0.01,legislature_12_sample_2_segment_1_stats.json,True,True,0.01,0.01
final_dataset,12,2,1,AB-X0,Turn Usurping,5,0.05,legislature_12_sample_2_segment_1_stats.json,True,True,0.07,0.07
final_dataset,12,2,1,AB-XA,Turn Usurping,46,0.51,legislature_12_sample_2_segment_1_stats.json,True,True,0.64,0.64
final_dataset,12,2,1,AB-XB,Turn Usurping,0,0.0,legislature_12_sample_2_segment_1_stats.json,True,True,0.0,0.0
final_dataset,12,2,1,AB-A0,Turn Continuing,0,0.0,legislature_12_sample_2_segment_1_stats.json,False,True,0.0,0.0
final_dataset,12,2,1,AB-BY,Turn Receiving,0,0.0,legislature_12_sample_2_segment_1_stats.json,True,True,0.0,0.0
final_dataset,12,2,1,AB-XY,Turn Usurping,0,0.0,legislature_12_sample_2_segment_1_stats.json,True,True,0.0,0.0
final_dataset,12,2,1,AB-AY,Turn Continuing,0,0.0,legislature_12_sample_2_segment_1_stats.json,False,True,0.0,0.0
final_dataset,12,2,2,A0-XA,Turn Claiming,4,0.04,legislature_12_sample_2_segment_2_stats.json,True,False,0.8,0.8
final_dataset,12,2,2,A0-X0,Turn Claiming,1,0.01,legislature_12_sample_2_segment_2_stats.json,True,False,0.2,0.2
final_dataset,12,2,2,A0-XY,Turn Claiming,0,0.0,legislature_12_sample_2_segment_2_stats.json,True,False,0.0,0.0
final_dataset,12,2,2,A0-AY,Turn Continuing,0,0.0,legislature_12_sample_2_segment_2_stats.json,False,False,0.0,0.0
final_dataset,12,2,2,AB-BA,Turn Receiving,18,0.2,legislature_12_sample_2_segment_2_stats.json,True,True,0.21,0.21
final_dataset,12,2,2,AB-B0,Turn Receiving,2,0.02,legislature_12_sample_2_segment_2_stats.json,True,True,0.02,0.02
final_dataset,12,2,2,AB-X0,Turn Usurping,10,0.11,legislature_12_sample_2_segment_2_stats.json,True,True,0.11,0.11
final_dataset,12,2,2,AB-XA,Turn Usurping,57,0.62,legislature_12_sample_2_segment_2_stats.json,True,True,0.66,0.66
final_dataset,12,2,2,AB-XB,Turn Usurping,0,0.0,legislature_12_sample_2_segment_2_stats.json,True,True,0.0,0.0
final_dataset,12,2,2,AB-A0,Turn Continuing,0,0.0,legislature_12_sample_2_segment_2_stats.json,False,True,0.0,0.0
final_dataset,12,2,2,AB-BY,Turn Receiving,0,0.0,legislature_12_sample_2_segment_2_stats.json,True,True,0.0,0.0
final_dataset,12,2,2,AB-XY,Turn Usurping,0,0.0,legislature_12_sample_2_segment_2_stats.json,True,True,0.0,0.0
final_dataset,12,2,2,AB-AY,Turn Continuing,0,0.0,legislature_12_sample_2_segment_2_stats.json,False,True,0.0,0.0
final_dataset,12,2,3,A0-XA,Turn Claiming,23,0.25,legislature_12_sample_2_segment_3_stats.json,True,False,0.52,0.52
final_dataset,12,2,3,A0-X0,Turn Claiming,21,0.23,legislature_12_sample_2_segment_3_stats.json,True,False,0.48,0.48
final_dataset,12,2,3,A0-XY,Turn Claiming,0,0.0,legislature_12_sample_2_segment_3_stats.json,True,False,0.0,0.0
final_dataset,12,2,3,A0-AY,Turn Continuing,0,0.0,legislature_12_sample_2_segment_3_stats.json,False,False,0.0,0.0
final_dataset,12,2,3,AB-BA,Turn Receiving,16,0.17,legislature_12_sample_2_segment_3_stats.json,True,True,0.33,0.33
final_dataset,12,2,3,AB-B0,Turn Receiving,9,0.1,legislature_12_sample_2_segment_3_stats.json,True,True,0.19,0.19
final_dataset,12,2,3,AB-X0,Turn Usurping,7,0.08,legislature_12_sample_2_segment_3_stats.json,True,True,0.15,0.15
final_dataset,12,2,3,AB-XA,Turn Usurping,16,0.17,legislature_12_sample_2_segment_3_stats.json,True,True,0.33,0.33
final_dataset,12,2,3,AB-XB,Turn Usurping,0,0.0,legislature_12_sample_2_segment_3_stats.json,True,True,0.0,0.0
final_dataset,12,2,3,AB-A0,Turn Continuing,0,0.0,legislature_12_sample_2_segment_3_stats.json,False,True,0.0,0.0
final_dataset,12,2,3,AB-BY,Turn Receiving,0,0.0,legislature_12_sample_2_segment_3_stats.json,True,True,0.0,0.0
final_dataset,12,2,3,AB-XY,Turn Usurping,0,0.0,legislature_12_sample_2_segment_3_stats.json,True,True,0.0,0.0
final_dataset,12,2,3,AB-AY,Turn Continuing,0,0.0,legislature_12_sample_2_segment_3_stats.json,False,True,0.0,0.0
final_dataset,13,1,1,A0-XA,Turn Claiming,8,0.1,legislature_13_sample_1_segment_1_stats.json,True,False,0.11,0.11
final_dataset,13,1,1,A0-X0,Turn Claiming,64,0.8,legislature_13_sample_1_segment_1_stats.json,True,False,0.89,0.89
final_dataset,13,1,1,A0-XY,Turn Claiming,0,0.0,legislature_13_sample_1_segment_1_stats.json,True,False,0.0,0.0
final_dataset,13,1,1,A0-AY,Turn Continuing,0,0.0,legislature_13_sample_1_segment_1_stats.json,False,False,0.0,0.0
final_dataset,13,1,1,AB-BA,Turn Receiving,0,0.0,legislature_13_sample_1_segment_1_stats.json,True,True,0.0,0.0
final_dataset,13,1,1,AB-B0,Turn Receiving,7,0.09,legislature_13_sample_1_segment_1_stats.json,True,True,0.88,0.88
final_dataset,13,1,1,AB-X0,Turn Usurping,1,0.01,legislature_13_sample_1_segment_1_stats.json,True,True,0.12,0.12
final_dataset,13,1,1,AB-XA,Turn Usurping,0,0.0,legislature_13_sample_1_segment_1_stats.json,True,True,0.0,0.0
final_dataset,13,1,1,AB-XB,Turn Usurping,0,0.0,legislature_13_sample_1_segment_1_stats.json,True,True,0.0,0.0
final_dataset,13,1,1,AB-A0,Turn Continuing,0,0.0,legislature_13_sample_1_segment_1_stats.json,False,True,0.0,0.0
final_dataset,13,1,1,AB-BY,Turn Receiving,0,0.0,legislature_13_sample_1_segment_1_stats.json,True,True,0.0,0.0
final_dataset,13,1,1,AB-XY,Turn Usurping,0,0.0,legislature_13_sample_1_segment_1_stats.json,True,True,0.0,0.0
final_dataset,13,1,1,AB-AY,Turn Continuing,0,0.0,legislature_13_sample_1_segment_1_stats.json,False,True,0.0,0.0
final_dataset,13,1,2,A0-XA,Turn Claiming,12,0.15,legislature_13_sample_1_segment_2_stats.json,True,False,0.17,0.17
final_dataset,13,1,2,A0-X0,Turn Claiming,58,0.72,legislature_13_sample_1_segment_2_stats.json,True,False,0.83,0.83
final_dataset,13,1,2,A0-XY,Turn Claiming,0,0.0,legislature_13_sample_1_segment_2_stats.json,True,False,0.0,0.0
final_dataset,13,1,2,A0-AY,Turn Continuing,0,0.0,legislature_13_sample_1_segment_2_stats.json,False,False,0.0,0.0
final_dataset,13,1,2,AB-BA,Turn Receiving,0,0.0,legislature_13_sample_1_segment_2_stats.json,True,True,0.0,0.0
final_dataset,13,1,2,AB-B0,Turn Receiving,9,0.11,legislature_13_sample_1_segment_2_stats.json,True,True,0.82,0.82
final_dataset,13,1,2,AB-X0,Turn Usurping,2,0.02,legislature_13_sample_1_segment_2_stats.json,True,True,0.18,0.18
final_dataset,13,1,2,AB-XA,Turn Usurping,0,0.0,legislature_13_sample_1_segment_2_stats.json,True,True,0.0,0.0
final_dataset,13,1,2,AB-XB,Turn Usurping,0,0.0,legislature_13_sample_1_segment_2_stats.json,True,True,0.0,0.0
final_dataset,13,1,2,AB-A0,Turn Continuing,0,0.0,legislature_13_sample_1_segment_2_stats.json,False,True,0.0,0.0
final_dataset,13,1,2,AB-BY,Turn Receiving,0,0.0,legislature_13_sample_1_segment_2_stats.json,True,True,0.0,0.0
final_dataset,13,1,2,AB-XY,Turn Usurping,0,0.0,legislature_13_sample_1_segment_2_stats.json,True,True,0.0,0.0
final_dataset,13,1,2,AB-AY,Turn Continuing,0,0.0,legislature_13_sample_1_segment_2_stats.json,False,True,0.0,0.0
final_dataset,13,1,3,A0-XA,Turn Claiming,4,0.05,legislature_13_sample_1_segment_3_stats.json,True,False,0.05,0.05
final_dataset,13,1,3,A0-X0,Turn Claiming,72,0.89,legislature_13_sample_1_segment_3_stats.json,True,False,0.95,0.95
final_dataset,13,1,3,A0-XY,Turn Claiming,0,0.0,legislature_13_sample_1_segment_3_stats.json,True,False,0.0,0.0
final_dataset,13,1,3,A0-AY,Turn Continuing,0,0.0,legislature_13_sample_1_segment_3_stats.json,False,False,0.0,0.0
final_dataset,13,1,3,AB-BA,Turn Receiving,0,0.0,legislature_13_sample_1_segment_3_stats.json,True,True,0.0,0.0
final_dataset,13,1,3,AB-B0,Turn Receiving,5,0.06,legislature_13_sample_1_segment_3_stats.json,True,True,1.0,1.0
final_dataset,13,1,3,AB-X0,Turn Usurping,0,0.0,legislature_13_sample_1_segment_3_stats.json,True,True,0.0,0.0
final_dataset,13,1,3,AB-XA,Turn Usurping,0,0.0,legislature_13_sample_1_segment_3_stats.json,True,True,0.0,0.0
final_dataset,13,1,3,AB-XB,Turn Usurping,0,0.0,legislature_13_sample_1_segment_3_stats.json,True,True,0.0,0.0
final_dataset,13,1,3,AB-A0,Turn Continuing,0,0.0,legislature_13_sample_1_segment_3_stats.json,False,True,0.0,0.0
final_dataset,13,1,3,AB-BY,Turn Receiving,0,0.0,legislature_13_sample_1_segment_3_stats.json,True,True,0.0,0.0
final_dataset,13,1,3,AB-XY,Turn Usurping,0,0.0,legislature_13_sample_1_segment_3_stats.json,True,True,0.0,0.0
final_dataset,13,1,3,AB-AY,Turn Continuing,0,0.0,legislature_13_sample_1_segment_3_stats.json,False,True,0.0,0.0
final_dataset,13,2,1,A0-XA,Turn Claiming,34,0.42,legislature_13_sample_2_segment_1_stats.json,True,False,0.71,0.71
final_dataset,13,2,1,A0-X0,Turn Claiming,14,0.18,legislature_13_sample_2_segment_1_stats.json,True,False,0.29,0.29
final_dataset,13,2,1,A0-XY,Turn Claiming,0,0.0,legislature_13_sample_2_segment_1_stats.json,True,False,0.0,0.0
final_dataset,13,2,1,A0-AY,Turn Continuing,0,0.0,legislature_13_sample_2_segment_1_stats.json,False,False,0.0,0.0
final_dataset,13,2,1,AB-BA,Turn Receiving,0,0.0,legislature_13_sample_2_segment_1_stats.json,True,True,0.0,0.0
final_dataset,13,2,1,AB-B0,Turn Receiving,32,0.4,legislature_13_sample_2_segment_1_stats.json,True,True,1.0,1.0
final_dataset,13,2,1,AB-X0,Turn Usurping,0,0.0,legislature_13_sample_2_segment_1_stats.json,True,True,0.0,0.0
final_dataset,13,2,1,AB-XA,Turn Usurping,0,0.0,legislature_13_sample_2_segment_1_stats.json,True,True,0.0,0.0
final_dataset,13,2,1,AB-XB,Turn Usurping,0,0.0,legislature_13_sample_2_segment_1_stats.json,True,True,0.0,0.0
final_dataset,13,2,1,AB-A0,Turn Continuing,0,0.0,legislature_13_sample_2_segment_1_stats.json,False,True,0.0,0.0
final_dataset,13,2,1,AB-BY,Turn Receiving,0,0.0,legislature_13_sample_2_segment_1_stats.json,True,True,0.0,0.0
final_dataset,13,2,1,AB-XY,Turn Usurping,0,0.0,legislature_13_sample_2_segment_1_stats.json,True,True,0.0,0.0
final_dataset,13,2,1,AB-AY,Turn Continuing,0,0.0,legislature_13_sample_2_segment_1_stats.json,False,True,0.0,0.0
final_dataset,13,2,2,A0-XA,Turn Claiming,24,0.3,legislature_13_sample_2_segment_2_stats.json,True,False,0.53,0.53
final_dataset,13,2,2,A0-X0,Turn Claiming,21,0.26,legislature_13_sample_2_segment_2_stats.json,True,False,0.47,0.47
final_dataset,13,2,2,A0-XY,Turn Claiming,0,0.0,legislature_13_sample_2_segment_2_stats.json,True,False,0.0,0.0
final_dataset,13,2,2,A0-AY,Turn Continuing,0,0.0,legislature_13_sample_2_segment_2_stats.json,False,False,0.0,0.0
final_dataset,13,2,2,AB-BA,Turn Receiving,11,0.14,legislature_13_sample_2_segment_2_stats.json,True,True,0.31,0.31
final_dataset,13,2,2,AB-B0,Turn Receiving,15,0.19,legislature_13_sample_2_segment_2_stats.json,True,True,0.42,0.42
final_dataset,13,2,2,AB-X0,Turn Usurping,3,0.04,legislature_13_sample_2_segment_2_stats.json,True,True,0.08,0.08
final_dataset,13,2,2,AB-XA,Turn Usurping,7,0.09,legislature_13_sample_2_segment_2_stats.json,True,True,0.19,0.19
final_dataset,13,2,2,AB-XB,Turn Usurping,0,0.0,legislature_13_sample_2_segment_2_stats.json,True,True,0.0,0.0
final_dataset,13,2,2,AB-A0,Turn Continuing,0,0.0,legislature_13_sample_2_segment_2_stats.json,False,True,0.0,0.0
final_dataset,13,2,2,AB-BY,Turn Receiving,0,0.0,legislature_13_sample_2_segment_2_stats.json,True,True,0.0,0.0
final_dataset,13,2,2,AB-XY,Turn Usurping,0,0.0,legislature_13_sample_2_segment_2_stats.json,True,True,0.0,0.0
final_dataset,13,2,2,AB-AY,Turn Continuing,0,0.0,legislature_13_sample_2_segment_2_stats.json,False,True,0.0,0.0
final_dataset,13,2,3,A0-XA,Turn Claiming,25,0.31,legislature_13_sample_2_segment_3_stats.json,True,False,0.64,0.64
final_dataset,13,2,3,A0-X0,Turn Claiming,14,0.17,legislature_13_sample_2_segment_3_stats.json,True,False,0.36,0.36
final_dataset,13,2,3,A0-XY,Turn Claiming,0,0.0,legislature_13_sample_2_segment_3_stats.json,True,False,0.0,0.0
final_dataset,13,2,3,A0-AY,Turn Continuing,0,0.0,legislature_13_sample_2_segment_3_stats.json,False,False,0.0,0.0
final_dataset,13,2,3,AB-BA,Turn Receiving,5,0.06,legislature_13_sample_2_segment_3_stats.json,True,True,0.12,0.12
final_dataset,13,2,3,AB-B0,Turn Receiving,27,0.33,legislature_13_sample_2_segment_3_stats.json,True,True,0.64,0.64
final_dataset,13,2,3,AB-X0,Turn Usurping,1,0.01,legislature_13_sample_2_segment_3_stats.json,True,True,0.02,0.02
final_dataset,13,2,3,AB-XA,Turn Usurping,9,0.11,legislature_13_sample_2_segment_3_stats.json,True,True,0.21,0.21
final_dataset,13,2,3,AB-XB,Turn Usurping,0,0.0,legislature_13_sample_2_segment_3_stats.json,True,True,0.0,0.0
final_dataset,13,2,3,AB-A0,Turn Continuing,0,0.0,legislature_13_sample_2_segment_3_stats.json,False,True,0.0,0.0
final_dataset,13,2,3,AB-BY,Turn Receiving,0,0.0,legislature_13_sample_2_segment_3_stats.json,True,True,0.0,0.0
final_dataset,13,2,3,AB-XY,Turn Usurping,0,0.0,legislature_13_sample_2_segment_3_stats.json,True,True,0.0,0.0
final_dataset,13,2,3,AB-AY,Turn Continuing,0,0.0,legislature_13_sample_2_segment_3_stats.json,False,True,0.0,0.0
final_dataset,14,1,1,A0-XA,Turn Claiming,4,0.05,legislature_14_sample_1_segment_1_stats.json,True,False,0.05,0.05
final_dataset,14,1,1,A0-X0,Turn Claiming,73,0.9,legislature_14_sample_1_segment_1_stats.json,True,False,0.95,0.95
final_dataset,14,1,1,A0-XY,Turn Claiming,0,0.0,legislature_14_sample_1_segment_1_stats.json,True,False,0.0,0.0
final_dataset,14,1,1,A0-AY,Turn Continuing,0,0.0,legislature_14_sample_1_segment_1_stats.json,False,False,0.0,0.0
final_dataset,14,1,1,AB-BA,Turn Receiving,0,0.0,legislature_14_sample_1_segment_1_stats.json,True,True,0.0,0.0
final_dataset,14,1,1,AB-B0,Turn Receiving,4,0.05,legislature_14_sample_1_segment_1_stats.json,True,True,1.0,1.0
final_dataset,14,1,1,AB-X0,Turn Usurping,0,0.0,legislature_14_sample_1_segment_1_stats.json,True,True,0.0,0.0
final_dataset,14,1,1,AB-XA,Turn Usurping,0,0.0,legislature_14_sample_1_segment_1_stats.json,True,True,0.0,0.0
final_dataset,14,1,1,AB-XB,Turn Usurping,0,0.0,legislature_14_sample_1_segment_1_stats.json,True,True,0.0,0.0
final_dataset,14,1,1,AB-A0,Turn Continuing,0,0.0,legislature_14_sample_1_segment_1_stats.json,False,True,0.0,0.0
final_dataset,14,1,1,AB-BY,Turn Receiving,0,0.0,legislature_14_sample_1_segment_1_stats.json,True,True,0.0,0.0
final_dataset,14,1,1,AB-XY,Turn Usurping,0,0.0,legislature_14_sample_1_segment_1_stats.json,True,True,0.0,0.0
final_dataset,14,1,1,AB-AY,Turn Continuing,0,0.0,legislature_14_sample_1_segment_1_stats.json,False,True,0.0,0.0
final_dataset,14,1,2,A0-XA,Turn Claiming,1,0.01,legislature_14_sample_1_segment_2_stats.json,True,False,0.01,0.01
final_dataset,14,1,2,A0-X0,Turn Claiming,81,0.98,legislature_14_sample_1_segment_2_stats.json,True,False,0.99,0.99
final_dataset,14,1,2,A0-XY,Turn Claiming,0,0.0,legislature_14_sample_1_segment_2_stats.json,True,False,0.0,0.0
final_dataset,14,1,2,A0-AY,Turn Continuing,0,0.0,legislature_14_sample_1_segment_2_stats.json,False,False,0.0,0.0
final_dataset,14,1,2,AB-BA,Turn Receiving,0,0.0,legislature_14_sample_1_segment_2_stats.json,True,True,0.0,0.0
final_dataset,14,1,2,AB-B0,Turn Receiving,1,0.01,legislature_14_sample_1_segment_2_stats.json,True,True,1.0,1.0
final_dataset,14,1,2,AB-X0,Turn Usurping,0,0.0,legislature_14_sample_1_segment_2_stats.json,True,True,0.0,0.0
final_dataset,14,1,2,AB-XA,Turn Usurping,0,0.0,legislature_14_sample_1_segment_2_stats.json,True,True,0.0,0.0
final_dataset,14,1,2,AB-XB,Turn Usurping,0,0.0,legislature_14_sample_1_segment_2_stats.json,True,True,0.0,0.0
final_dataset,14,1,2,AB-A0,Turn Continuing,0,0.0,legislature_14_sample_1_segment_2_stats.json,False,True,0.0,0.0
final_dataset,14,1,2,AB-BY,Turn Receiving,0,0.0,legislature_14_sample_1_segment_2_stats.json,True,True,0.0,0.0
final_dataset,14,1,2,AB-XY,Turn Usurping,0,0.0,legislature_14_sample_1_segment_2_stats.json,True,True,0.0,0.0
final_dataset,14,1,2,AB-AY,Turn Continuing,0,0.0,legislature_14_sample_1_segment_2_stats.json,False,True,0.0,0.0
final_dataset,14,1,3,A0-XA,Turn Claiming,4,0.05,legislature_14_sample_1_segment_3_stats.json,True,False,0.05,0.05
final_dataset,14,1,3,A0-X0,Turn Claiming,75,0.9,legislature_14_sample_1_segment_3_stats.json,True,False,0.95,0.95
final_dataset,14,1,3,A0-XY,Turn Claiming,0,0.0,legislature_14_sample_1_segment_3_stats.json,True,False,0.0,0.0
final_dataset,14,1,3,A0-AY,Turn Continuing,0,0.0,legislature_14_sample_1_segment_3_stats.json,False,False,0.0,0.0
final_dataset,14,1,3,AB-BA,Turn Receiving,0,0.0,legislature_14_sample_1_segment_3_stats.json,True,True,0.0,0.0
final_dataset,14,1,3,AB-B0,Turn Receiving,2,0.02,legislature_14_sample_1_segment_3_stats.json,True,True,0.5,0.5
final_dataset,14,1,3,AB-X0,Turn Usurping,2,0.02,legislature_14_sample_1_segment_3_stats.json,True,True,0.5,0.5
final_dataset,14,1,3,AB-XA,Turn Usurping,0,0.0,legislature_14_sample_1_segment_3_stats.json,True,True,0.0,0.0
final_dataset,14,1,3,AB-XB,Turn Usurping,0,0.0,legislature_14_sample_1_segment_3_stats.json,True,True,0.0,0.0
final_dataset,14,1,3,AB-A0,Turn Continuing,0,0.0,legislature_14_sample_1_segment_3_stats.json,False,True,0.0,0.0
final_dataset,14,1,3,AB-BY,Turn Receiving,0,0.0,legislature_14_sample_1_segment_3_stats.json,True,True,0.0,0.0
final_dataset,14,1,3,AB-XY,Turn Usurping,0,0.0,legislature_14_sample_1_segment_3_stats.json,True,True,0.0,0.0
final_dataset,14,1,3,AB-AY,Turn Continuing,0,0.0,legislature_14_sample_1_segment_3_stats.json,False,True,0.0,0.0
final_dataset,14,2,1,A0-XA,Turn Claiming,9,0.12,legislature_14_sample_2_segment_1_stats.json,True,False,0.13,0.13
final_dataset,14,2,1,A0-X0,Turn Claiming,59,0.77,legislature_14_sample_2_segment_1_stats.json,True,False,0.87,0.87
final_dataset,14,2,1,A0-XY,Turn Claiming,0,0.0,legislature_14_sample_2_segment_1_stats.json,True,False,0.0,0.0
final_dataset,14,2,1,A0-AY,Turn Continuing,0,0.0,legislature_14_sample_2_segment_1_stats.json,False,False,0.0,0.0
final_dataset,14,2,1,AB-BA,Turn Receiving,0,0.0,legislature_14_sample_2_segment_1_stats.json,True,True,0.0,0.0
final_dataset,14,2,1,AB-B0,Turn Receiving,8,0.1,legislature_14_sample_2_segment_1_stats.json,True,True,0.89,0.89
final_dataset,14,2,1,AB-X0,Turn Usurping,1,0.01,legislature_14_sample_2_segment_1_stats.json,True,True,0.11,0.11
final_dataset,14,2,1,AB-XA,Turn Usurping,0,0.0,legislature_14_sample_2_segment_1_stats.json,True,True,0.0,0.0
final_dataset,14,2,1,AB-XB,Turn Usurping,0,0.0,legislature_14_sample_2_segment_1_stats.json,True,True,0.0,0.0
final_dataset,14,2,1,AB-A0,Turn Continuing,0,0.0,legislature_14_sample_2_segment_1_stats.json,False,True,0.0,0.0
final_dataset,14,2,1,AB-BY,Turn Receiving,0,0.0,legislature_14_sample_2_segment_1_stats.json,True,True,0.0,0.0
final_dataset,14,2,1,AB-XY,Turn Usurping,0,0.0,legislature_14_sample_2_segment_1_stats.json,True,True,0.0,0.0
final_dataset,14,2,1,AB-AY,Turn Continuing,0,0.0,legislature_14_sample_2_segment_1_stats.json,False,True,0.0,0.0
final_dataset,14,2,2,A0-XA,Turn Claiming,13,0.16,legislature_14_sample_2_segment_2_stats.json,True,False,0.22,0.22
final_dataset,14,2,2,A0-X0,Turn Claiming,46,0.58,legislature_14_sample_2_segment_2_stats.json,True,False,0.78,0.78
final_dataset,14,2,2,A0-XY,Turn Claiming,0,0.0,legislature_14_sample_2_segment_2_stats.json,True,False,0.0,0.0
